Open,High,Low,Close,Volume
ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
1242.4134579383835,1246.1844098592185,1233.5320363858045,1242.066162109375,7666777
1240.428743300886,1250.203297570973,1230.0091418571585,1245.98583984375,11921041
1244.8943321590757,1246.3828467053002,1229.6122252573796,1243.2073974609375,10195417
1241.5699459496786,1251.6917959101459,1224.3528194419691,1245.936279296875,3011914
1237.3028281264465,1250.3521626222068,1228.3221967826344,1243.40576171875,6176831
1253.1308244391428,1270.6952475836679,1250.3522155059911,1258.4893798828125,14839077
1260.4740215455731,1267.966259598702,1255.462762111137,1257.9931640625,6840709
1265.2372940723083,1269.2066659752802,1253.5275985042942,1262.6572265625,8396554
1262.2603567708522,1265.2373859141799,1239.9823038025354,1247.2760009765625,7382039
1247.5735745348811,1255.3138984101563,1239.7837061908433,1252.9322509765625,5740361
1246.2339539700604,1252.188012073483,1238.8410469458931,1243.15771484375,6586627
1247.5735208959845,1260.0274734986122,1235.119689428972,1242.2149658203125,8809352
1242.9592342670746,1256.3061987457909,1236.3601292961446,1239.337158203125,7263785
1242.5126718509223,1253.8254065127483,1234.9212235163006,1250.451416015625,10368438
1241.5699462890625,1248.5163471638045,1223.8069826822411,1241.5699462890625,8386151
1243.3065364897366,1247.9705000138076,1227.5779245772142,1233.531982421875,8135042
1225.3947820253827,1254.7681118615644,1220.8300282561831,1251.9896240234375,10683412
1245.7378271028595,1254.3216187366877,1237.203701075922,1240.379150390625,8398849
1231.5968971791747,1235.1693078219741,1215.173692889092,1223.50927734375,7786428
1217.3071583182455,1222.467414805944,1200.9831637697991,1209.0211181640625,11522480
1217.2079253456668,1222.2193060560244,1211.6508286551266,1214.7767333984375,11059417
1215.769120615194,1225.3947998146707,1209.1203494513463,1213.0897216796875,12008162
1206.6891556122284,1215.620243112648,1190.9108768010287,1194.8802490234375,20215075
1201.2312348006667,1207.6814644794808,1194.929880803104,1196.964111328125,8158881
1197.9068433475454,1207.334101585249,1197.0137104452713,1201.1319580078125,9574490
1207.6814517983407,1216.5628733470458,1202.0251450551775,1206.391357421875,9052846
1218.5476101118768,1218.5476101118768,1199.7427576093883,1208.7235107421875,11949475
1201.8265880949464,1208.5249033729367,1197.0634143564148,1205.250244140625,6620284
1198.7503263397664,1216.4140799337886,1198.7503263397664,1205.5478515625,7363437
1207.8798680000234,1238.4440812807522,1207.8798680000234,1235.864013671875,10927950
1237.4020778822246,1242.3637929723905,1225.8413786306357,1234.425048828125,11548372
1241.4707365370484,1245.9858244254206,1235.7647643884725,1240.4783935546875,8132940
1247.4248742515454,1264.1953748180651,1245.1424367918191,1259.2833251953125,11164812
1259.2833251953125,1259.2833251953125,1259.2833251953125,1259.2833251953125,0
1295.6029599370165,1308.2057883620175,1292.1794251380722,1303.0455322265625,11278014
1309.8927772461004,1314.1102350516276,1301.0113557334153,1311.5797119140625,10886735
1305.923445707521,1338.6707661545943,1301.5571120874529,1332.81591796875,60494318
1345.5675050388625,1362.4870024308004,1334.7510627437973,1347.750732421875,9352280
1348.5941513991709,1353.3574463042776,1319.8658696966822,1333.4112548828125,16419207
1333.7586400786652,1347.6017762925185,1321.304687138062,1325.6710205078125,10859639
1322.9420827344788,1341.1515523929718,1322.9420827344788,1326.415283203125,15109614
1325.7702231722565,1347.5521031600986,1317.0375564815454,1338.025634765625,8266544
1329.739654923708,1341.995067068455,1305.328040709696,1308.3546142578125,14288024
1312.026343402594,1327.705290380845,1312.026343402594,1321.056640625,8042214
1311.8278468858045,1322.7932860458366,1311.1332552048473,1319.3697509765625,4591008
1319.3697112264526,1328.3007984100484,1311.9766830431024,1325.07568359375,8648542
1285.3322768617725,1314.854481252151,1255.3139009690346,1277.6912841796875,19185012
1289.8969896705237,1300.0189606799747,1277.4927025037578,1289.9466552734375,13085762
1294.9579703581671,1295.106846037701,1274.6646041339118,1290.83984375,13005622
1295.1067945023049,1314.8544439632922,1295.1067945023049,1301.606689453125,13064247
1340.655373037739,1343.9301533432258,1325.9686484021752,1339.8614501953125,15202603
1346.6094196449503,1349.2886972283168,1332.6174078978706,1346.0140380859375,14039073
1351.5711498907554,1398.112060263163,1349.6856739861041,1395.9288330078125,17490424
1425.004587897116,1425.004587897116,1393.9442026732427,1399.0052490234375,16882426
1401.9823098324273,1407.9363681338637,1388.1887172069748,1405.6539306640625,16135274
1418.0581618237188,1418.9512947601793,1400.4937389943566,1413.493408203125,13990764
1405.4554343163697,1410.3178180904442,1388.0894318786184,1391.95947265625,15678099
1399.2035920369979,1403.966886762009,1377.769008045682,1394.04345703125,11705093
1394.8373106964493,1424.0122194189871,1393.0511659597357,1417.8597412109375,10948561
1417.8597077945897,1427.2869661678633,1411.7071085959242,1418.85205078125,10786910
1422.0275444346203,1422.7221360927958,1389.2802248488963,1416.073486328125,14192027
1415.9742091510598,1435.5233172200462,1413.6917718641512,1419.149658203125,8842434
1428.9738894731652,1435.7218701832576,1415.081087769954,1418.455078125,4565705
1418.0581160771362,1422.7220796211836,1409.5239906903596,1420.63818359375,6301690
1414.0887881642996,1430.9586193213472,1410.119416127347,1424.4091796875,10480453
1427.5846620245352,1437.8058437113664,1415.1803741209164,1424.5084228515625,15306490
1404.3638078003796,1409.0278927234135,1376.379782804671,1378.2652587890625,13491197
1398.6082269981746,1441.8743569081432,1393.249550653154,1437.4088134765625,9925445
1429.0731325397105,1436.8134564073198,1416.4704248722041,1419.6458740234375,12475424
1418.9512828044426,1429.6685145448027,1406.4477852062123,1415.279541015625,8026837
1414.9819190581854,1445.3475908699352,1404.6615275498752,1439.6912841796875,18209264
1442.172107583965,1447.5306627908633,1435.920298328426,1442.86669921875,6439208
1435.4241717584057,1448.5230511072755,1432.7448940711074,1437.905029296875,6005334
1439.0957378026826,1447.8284044606678,1424.5083444847762,1427.1876220703125,11352383
1431.8517946649677,1440.1875004165765,1427.485461067875,1433.637939453125,5510460
1430.0655182967434,1434.2334317099203,1416.867428660744,1431.057861328125,7245933
1431.1570706662649,1440.6836606711147,1423.4168677068544,1438.698974609375,5203706
1446.8360701649403,1460.331910515487,1443.8590412139838,1449.4161376953125,5608725
1441.3782192942826,1451.7978208795425,1424.7068083036186,1435.324951171875,14842959
1436.5157355383742,1446.836127202333,1431.454810349359,1442.6683349609375,8618343
1445.4467442494526,1451.698553407669,1433.9355900375203,1445.3475341796875,15545514
1448.7216268807567,1449.7139699197687,1433.2410996992944,1434.7296142578125,11803975
1430.9586389930196,1448.8208134048605,1421.8291316367724,1439.3935546875,9458990
1443.7598455387374,1443.8590556109682,1421.035166759386,1426.8900146484375,11167345
1426.3938661679927,1429.0731438395549,1415.4780930628378,1420.0428466796875,8025388
1419.9436226094324,1447.8284366760695,1416.3712120373557,1443.66064453125,11385668
1437.5080878919146,1450.2101271201,1431.0578582020253,1448.5230712890625,11580994
1453.7825541382838,1455.5688200651953,1422.4245382897982,1423.8138427734375,11022031
1427.9815809293386,1430.660858582463,1405.6538633679,1412.0048828125,12905272
1410.9133394459884,1423.5160472131458,1407.737769134025,1420.0428466796875,7136877
1419.5466979345517,1425.5007560873705,1409.127096167119,1414.2872314453125,7953247
1392.8526699787633,1410.6156346634868,1392.8526699787633,1405.2569580078125,7573103
1405.7530618658518,1418.0581392255135,1403.3714144517853,1415.9742431640625,5451137
1415.9742319665809,1418.8520508551696,1406.9439350146247,1412.302490234375,6970098
1406.150024814166,1421.0351697486842,1399.402043989603,1401.78369140625,6751745
1397.2189939427594,1403.8676438261634,1393.9442134714564,1400.4937744140625,8849883
1400.4937821267788,1422.3253290273638,1399.4021078732494,1416.1727294921875,12408178
1406.1500791810931,1412.3025575376569,1401.0891539348067,1409.226318359375,5514384
1416.7680893764307,1424.9053748687675,1405.6538959425357,1413.1956787109375,11188438
1411.1117385952273,1417.9589294864209,1404.463088984364,1414.8826904296875,7527388
1413.8903780949927,1436.4165161110168,1410.814017835929,1428.080810546875,13617435
1427.882386711014,1454.774858156496,1426.0961208320166,1451.00390625,22532899
1450.6071028820047,1450.706312958781,1431.2564136212704,1434.7296142578125,6325073
1434.6302067068036,1436.5156826077227,1418.653508855977,1421.03515625,7761449
1421.2336440793872,1439.8897415628453,1411.707175185214,1416.867431640625,13372280
1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738
1416.0734952431667,1433.3402880878325,1410.2186471744621,1431.7525634765625,5066503
1425.9968814549877,1429.8670433562065,1418.6535190770169,1424.706787109375,5177477
1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847
1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347
1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964
1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015
1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154
1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457
1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093
1410.1194736013367,1412.3025798563917,1398.7075285299677,1407.8370361328125,12927394
1404.9592604817603,1418.0581395587762,1397.7151081655259,1414.8826904296875,11297246
1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136
1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165
1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174
1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578
1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077
1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479
1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027
1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625
1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146
1469.0645758820863,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771
1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054
1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343
1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252
1430.0655302659995,1436.8135113901221,1418.1574137897542,1429.271728515625,7432535
1434.8288259088201,1436.5157606227415,1421.0352334242946,1424.9053955078125,5415511
1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484
1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947
1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465
1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793
1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844
1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554
1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858
1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645
1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207
1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427
1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155
