Open,High,Low,Close,Volume
INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
1833.2065672761437,1856.6763928884145,1809.7367416638726,1853.718017578125,2868263
1860.8180760709474,1873.391171179535,1845.1880172073568,1865.8472900390625,4715792
1857.8597084036323,1887.3941073159906,1848.9845824080737,1863.036865234375,4705573
1873.6377142854979,1922.845381488632,1862.7409836386182,1908.004150390625,9050038
1905.9826538933166,1911.061101890244,1885.8656776464575,1895.7269287109375,3573331
1897.5018913119027,1903.4186419806354,1870.876513302606,1896.9595947265625,4274645
1912.096617063394,1938.3275213087989,1905.193741189519,1921.51416015625,6174921
1927.8745911898272,1950.5554687332371,1924.9162158580782,1946.7589111328125,5025612
1947.7942178498488,1971.0668661345264,1943.2088325103296,1959.4305419921875,6462130
1942.419946638723,1978.6106902340612,1926.6912991940405,1971.954345703125,5362693
1967.7632564033934,1971.8556995891386,1950.1609476784474,1952.5770263671875,3119221
1940.6942746330094,1954.5000265866995,1930.8330232375165,1949.1749267578125,5811050
1939.5109539146308,1957.4090287235867,1934.3830310124576,1951.6895751953125,3064095
1907.165976992173,1932.5586987644317,1893.360225349003,1919.1966552734375,5323592
1947.7449759219587,1952.4783040802065,1884.7315592319012,1895.4803466796875,11056720
1903.270805285977,1913.0827019209628,1882.5128236943906,1897.6005859375,2781793
1900.312385244756,1915.0549070531515,1814.4701488042217,1882.5621337890625,2360544
1882.5621891003143,1893.1136796250162,1875.9058446088604,1880.93505859375,3623321
1882.907278073787,1897.4526232065393,1877.4835900581845,1890.1552734375,3937500
1889.1198086927782,1889.4156943738521,1860.325003881144,1879.554443359375,7789055
1866.0445478376714,1870.6792875898645,1819.4501375379239,1853.9151611328125,3613063
1847.998429848315,1866.6854522663125,1847.998429848315,1856.3804931640625,1838368
1860.818117320804,1935.4185073607873,1859.141752753138,1930.68505859375,7083645
1925.8530263652963,1925.8530263652963,1895.3325017126049,1911.85009765625,6218003
1924.9162188256444,1945.6248461798139,1901.2492161351652,1910.9625244140625,7164403
1918.013387115037,1931.375430841724,1896.9596395631565,1904.0596923828125,4294832
1903.221440652574,1911.7020924267943,1862.5437803277457,1906.3277587890625,5482050
1907.2153497813902,1924.7683048137867,1884.04140929985,1890.69775390625,6833503
1910.1242932060775,1950.3582448997252,1905.440199043595,1939.65869140625,8036913
1928.8606819489098,1955.2888825925095,1921.9578062977632,1934.974609375,5804152
1941.5324112023416,1944.4415525214629,1904.30618806105,1913.132080078125,5792162
1919.9856212925836,1930.8823520910328,1910.2229584649278,1922.598876953125,2985439
1938.6725617632849,1939.6586868478057,1890.2538441886265,1901.69287109375,7533579
1825.3175372033904,1832.2204128168014,1786.858658785815,1790.2607421875,16409953
1797.6567582772059,1802.5873839291105,1768.270301617817,1788.1407470703125,4333011
1793.810946341272,1806.236098768633,1768.1716932405016,1775.7154541015625,7169109
1782.3225305814187,1839.9122605214925,1780.103749105465,1830.69189453125,8373913
1832.220432769354,1853.4714767898427,1826.9939215973595,1839.5670166015625,5907471
1839.616447739169,1868.60855091582,1838.3837913147927,1849.4283447265625,4887027
1823.0988176934152,1837.151100669551,1786.8587194918016,1796.719970703125,7652371
1804.6089580362327,1837.6441493445463,1799.57974403178,1804.3624267578125,6999495
1819.4007926053778,1862.4451768959955,1814.9632296965842,1855.1478271484375,5145155
1847.1602339434605,1861.0152192135097,1818.414663533007,1834.143310546875,7336056
1845.0400685173022,1871.1230293523827,1845.0400685173022,1853.718017578125,5820470
1854.2111142217134,1864.3681307478303,1820.3869744015317,1825.6627197265625,1701402
1810.5257570121476,1850.5131795891741,1806.975730583523,1837.447021484375,4823228
1862.7903932312308,1884.6823232329095,1848.984641243281,1872.4544677734375,7334787
1879.5544090414844,1893.0642745340085,1868.0167937158456,1870.7286376953125,4996744
1890.4018014395585,1897.3046770838346,1873.6376748748885,1889.070556640625,4765255
1892.6699423538048,1897.008796469081,1863.2340119765795,1877.237060546875,4126260
1878.568301204317,1878.568301204317,1852.534574687111,1854.2110595703125,3828734
1856.972194364576,1876.5961083803954,1844.0539793333367,1849.6256103515625,4411601
1858.8458824242405,1868.3126596599398,1821.3731272347864,1837.299072265625,5633947
1842.5748307737585,1847.5054564916438,1810.1806438825727,1817.6751708984375,5237744
1828.2759758276586,1833.5024871238693,1802.9818423780237,1830.6427001953125,5292961
1813.0403122036325,1827.0432401752385,1796.8678368321998,1816.73828125,4428956
1816.7383832854173,1835.8198805610482,1812.1035229276997,1826.25439453125,4365260
1821.7675703475043,1823.5425233371382,1780.8433778768451,1785.6754150390625,4611411
1780.4982655923657,1805.5951018447554,1780.4982655923657,1799.8262939453125,2218020
1796.5227152827192,1804.4609499348014,1781.1390677643708,1789.8170166015625,3379879
1775.0745611201182,1782.9142076324636,1725.9654822503978,1739.623291015625,7594720
1720.9362904431496,1753.7741849650602,1720.9362904431496,1743.17333984375,5092963
1730.846721957405,1751.2102292840527,1726.8036331353665,1739.820556640625,5757079
1730.6989486606933,1730.7481826909784,1659.106168289425,1664.2833251953125,12182167
1668.8195437500424,1704.615812415331,1668.8195437500424,1684.893310546875,7504969
1671.4821123578997,1675.4266129180364,1646.8289838570458,1664.8751220703125,6759673
1668.9674417970127,1708.9055098893523,1668.9674417970127,1687.753173828125,8180782
1691.204542351751,1698.403303714733,1667.6361284442405,1692.042724609375,10610547
1679.4696488805018,1681.3433106627187,1652.2526199503725,1662.60693359375,8019331
1662.606944415946,1695.14907322124,1652.9428701352483,1677.842529296875,7558981
1656.6901357180045,1656.6901357180045,1614.336111648948,1638.54541015625,12671234
1614.1882088567118,1614.1882088567118,1542.1024877383609,1568.777099609375,14870008
1577.0605381756682,1583.766236887254,1548.5122651881575,1557.9296875,7822888
1523.711239680789,1571.8834272886888,1523.711239680789,1567.98828125,7526032
1567.98828125,1567.98828125,1567.98828125,1567.98828125,0
1580.7585753901394,1580.7585753901394,1550.9776447654951,1564.536865234375,7387068
1569.9112262370732,1609.2576434825316,1569.9112262370732,1593.134521484375,7186750
1556.0560901796125,1581.6461093555213,1541.9545731422113,1570.45361328125,10074677
1575.7785592177397,1584.8016279799526,1550.8789003823247,1570.6507568359375,8857726
1582.7307615847424,1613.4485820609123,1582.7307615847424,1605.8553466796875,9890140
1603.4394832085677,1615.0264536438078,1572.8696037624018,1577.2578125,6651302
1573.4120242257595,1597.4733814773153,1563.9944809345598,1581.301025390625,9426573
1567.938918601529,1576.271627596916,1538.355165420368,1548.857421875,6799047
1517.8930411565277,1525.9299846961485,1496.7899402056196,1505.3199462890625,12680733
1513.8992032527772,1534.065533745542,1513.8992032527772,1528.641845703125,6193478
1513.3569025396205,1513.3569025396205,1464.4451218569632,1475.7362060546875,10459504
1440.2357281000195,1451.5761669039568,1427.9091641826965,1431.508544921875,9590254
1333.241140845937,1386.3933080363427,1288.8655111580174,1377.3702392578125,21715252
1411.1450129990183,1436.2912029581203,1395.3670114560523,1408.9755859375,12805001
1385.5551200692491,1389.8939742084822,1362.7262999262337,1384.2237548828125,8546854
1391.669116387415,1418.8369123902967,1377.6661874236538,1389.89404296875,12567440
1425.5423828430714,1427.6132214230709,1389.4502292114087,1406.21435546875,10178530
1405.2283214187144,1407.6936342633087,1377.4196406823328,1393.493408203125,12022740
1378.6028759920416,1409.9617020085943,1359.1762598672565,1399.8045654296875,14264227
1390.4364236612141,1451.379004423389,1390.4364236612141,1430.8675537109375,15648970
1420.0201414292796,1420.0201414292796,1399.6074000468734,1403.058837890625,9399738
1425.9368740316995,1467.1569507677636,1419.6256494074153,1454.4359130859375,11136642
1449.505309419441,1462.324935726995,1441.22183449924,1450.9844970703125,7114292
1455.0276136053067,1480.864043581714,1443.194112173071,1459.662353515625,8329979
1459.6623489459623,1468.9319491141807,1444.9691810148831,1461.5360107421875,5886253
1461.4374722845366,1488.8517996048886,1453.6470595242981,1476.722412109375,8056743
1476.0321142425894,1487.8656155741658,1462.0290654409305,1479.2862548828125,7704183
1478.8917703842976,1502.065710329334,1475.4403325201433,1485.991943359375,7402310
1493.979559817003,1501.8685607929344,1481.9488814793483,1487.6683349609375,4282493
1485.1043881672801,1494.571164972708,1478.3001009589232,1490.528076171875,4270530
1479.1876719914237,1497.72687229769,1475.8348225262564,1487.37255859375,5691799
1487.0767158676624,1495.4587795844232,1480.371016743612,1490.4295654296875,8424409
1479.8779633712215,1490.429574694462,1473.3695614613061,1486.6822509765625,4478653
1515.6743515413355,1609.356240543565,1510.743725804376,1604.3270263671875,11372857
1586.675293741908,1589.8308459268644,1542.8913150101926,1546.8358154296875,12846210
1552.1609377918994,1572.8695652973822,1547.7233747550104,1570.3056640625,4870057
1567.7416973152629,1596.1420273386075,1549.2024976963296,1590.6197509765625,11151167
1590.2253238143162,1590.2253238143162,1559.5568570553514,1567.84033203125,4576751
1554.62619978804,1563.0082630282545,1534.1147498260523,1538.157958984375,8855798
1548.2163771805324,1561.529065774123,1536.382876208452,1538.94677734375,7143998
1546.145531646558,1549.2024953086398,1530.564707285941,1546.7371826171875,4157309
1533.9175651094254,1539.1440761948634,1518.6326263378432,1526.028564453125,6158990
1528.4939232420525,1565.1777292492216,1528.4939232420525,1543.088623046875,5038421
1544.8635161135799,1561.8249396042181,1541.0176042515016,1558.5706787109375,3170102
1557.9791380318973,1560.9375134619054,1534.805197163501,1548.3150634765625,7775714
1559.0637576996792,1565.6707476113982,1548.216381776405,1549.991455078125,3623370
1566.9528250893914,1586.5767391705513,1554.7248494526432,1563.5999755859375,8609500
1571.0,1572.0,1555.0999755859375,1562.699951171875,13148092
1560.0,1560.0,1539.0,1553.800048828125,4374509
1559.0,1567.300048828125,1535.5999755859375,1543.0,6853403
1543.0,1557.300048828125,1541.4000244140625,1551.199951171875,4548307
1547.9000244140625,1567.699951171875,1541.5999755859375,1554.300048828125,6948539
1554.699951171875,1568.9000244140625,1543.0999755859375,1563.800048828125,3960020
1578.0,1588.0,1571.0,1572.9000244140625,2903202
1584.0,1607.5,1577.5,1596.0,8591925
1590.0999755859375,1634.5999755859375,1590.0999755859375,1631.0999755859375,10597410
1617.0,1628.0,1598.0999755859375,1608.5999755859375,10483574
1576.0,1609.0,1570.199951171875,1602.0,6968315
1600.0,1634.800048828125,1597.0999755859375,1623.800048828125,5591842
1620.699951171875,1647.4000244140625,1615.5999755859375,1639.9000244140625,7622083
1621.0,1644.699951171875,1621.0,1632.9000244140625,5629707
1623.9000244140625,1630.0,1611.5,1618.4000244140625,5147760
1619.0,1630.699951171875,1608.9000244140625,1622.9000244140625,9202821
1601.0,1601.0,1575.4000244140625,1584.0,7943676
1601.0,1609.0,1576.5999755859375,1581.5999755859375,8083992
1590.0,1619.9000244140625,1585.0999755859375,1614.9000244140625,7813533
1608.800048828125,1624.0,1606.5999755859375,1616.0,6519233
1619.0,1629.5999755859375,1602.4000244140625,1608.0,8912268
1615.0,1615.0,1594.0999755859375,1601.800048828125,6294505
1609.0,1617.699951171875,1600.5,1606.800048828125,4178937
1618.0,1649.0,1603.4000244140625,1610.5,8653641
1618.5,1632.4000244140625,1615.0,1618.699951171875,5259695
1625.0,1643.4000244140625,1612.300048828125,1640.699951171875,4411273
1640.0,1644.0,1623.0,1627.0,3294523
1628.0,1646.199951171875,1621.5,1638.699951171875,4590681
1637.800048828125,1638.0,1623.5999755859375,1633.699951171875,4580828
1638.9000244140625,1638.9000244140625,1607.0999755859375,1615.800048828125,5330179
1579.0999755859375,1607.0999755859375,1563.0,1594.9000244140625,11391755
1591.800048828125,1591.800048828125,1559.800048828125,1570.300048828125,9173426
1565.0999755859375,1603.5999755859375,1564.0,1585.5999755859375,7614807
1579.0,1612.0,1578.5,1607.9000244140625,6223491
1598.0,1610.0,1580.0999755859375,1583.5,7374814
1592.0999755859375,1599.300048828125,1580.0,1586.0999755859375,5161833
1580.0,1589.0,1566.800048828125,1584.300048828125,3682661
1565.0,1585.800048828125,1565.0,1570.9000244140625,8473741
1576.300048828125,1591.9000244140625,1550.0,1574.5,8035026
1580.0,1582.0,1548.199951171875,1552.5,14169664
1543.4000244140625,1549.5,1511.300048828125,1515.699951171875,10851259
1513.9000244140625,1519.300048828125,1482.5,1516.0,6439855
1512.9000244140625,1517.199951171875,1496.0999755859375,1513.699951171875,7070448
1519.9000244140625,1521.699951171875,1506.0,1519.0,5719051
1509.699951171875,1527.0999755859375,1497.0,1509.0,6851407
1493.9000244140625,1498.699951171875,1465.5,1469.5999755859375,8702978
1461.5,1482.800048828125,1451.0,1480.5,8610216
1478.699951171875,1478.699951171875,1455.0,1460.300048828125,10213323
1452.0,1456.0999755859375,1430.300048828125,1436.699951171875,10566934
1430.0,1442.0,1414.199951171875,1436.9000244140625,9892020
1425.0,1433.199951171875,1417.0999755859375,1423.0999755859375,10048009
1419.9000244140625,1433.4000244140625,1414.0,1428.199951171875,6625368
1428.199951171875,1441.0,1421.0,1424.0999755859375,9899184
1425.0,1434.0,1422.4000244140625,1426.5999755859375,10318063
1426.199951171875,1470.0,1426.199951171875,1447.699951171875,12902347
1464.699951171875,1464.699951171875,1429.5999755859375,1435.800048828125,7254561
1432.699951171875,1449.4000244140625,1432.699951171875,1440.0,3986094
1440.699951171875,1499.0,1440.699951171875,1496.199951171875,10413061
1508.0,1508.0,1484.300048828125,1496.4000244140625,6565539
1498.0999755859375,1504.300048828125,1486.0999755859375,1487.5,5543397
1506.699951171875,1539.0,1506.699951171875,1532.0999755859375,10694531
1523.0,1538.4000244140625,1518.5999755859375,1529.5999755859375,15994798
