Open,High,Low,Close,Volume
ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS
236.0,238.8000030517578,234.5,238.3000030517578,6168581
236.8000030517578,242.64999389648438,236.5,241.89999389648438,8929816
241.89999389648438,243.0500030517578,238.10000610351562,239.89999389648438,5697387
236.3000030517578,237.9499969482422,234.0,234.35000610351562,6883143
235.0,236.6999969482422,232.5500030517578,233.0,5519036
233.5,233.85000610351562,228.5,231.0,9664032
230.0,230.5,223.14999389648438,225.25,17237276
224.75,226.0,218.36000061035156,225.1300048828125,11928529
220.10000610351562,227.75,215.47999572753906,226.75999450683594,12428265
227.1199951171875,231.25,226.75999450683594,228.94000244140625,7466729
231.49000549316406,233.57000732421875,226.7100067138672,232.60000610351562,10439208
232.60000610351562,236.47000122070312,231.1699981689453,232.88999938964844,9079049
232.88999938964844,235.0,222.47999572753906,223.19000244140625,16489167
220.89999389648438,227.25999450683594,220.10000610351562,226.72000122070312,10941588
227.10000610351562,228.83999633789062,222.36000061035156,224.39999389648438,6994310
228.14999389648438,230.39999389648438,224.8699951171875,225.42999267578125,16105085
226.52000427246094,230.4499969482422,226.24000549316406,229.74000549316406,8788971
229.74000549316406,229.74000549316406,229.74000549316406,229.74000549316406,0
232.5,235.13999938964844,231.60000610351562,232.57000732421875,8626593
233.47999572753906,237.0399932861328,232.00999450683594,235.58999633789062,18955995
235.8000030517578,248.0,235.8000030517578,242.4199981689453,29285333
244.19000244140625,246.39999389648438,242.75,243.8300018310547,10566066
244.00999450683594,245.3699951171875,240.5500030517578,242.25,8915800
243.35000610351562,244.5,239.3699951171875,239.72000122070312,7543985
238.8699951171875,243.39999389648438,238.64999389648438,242.1699981689453,9935664
243.44000244140625,254.89999389648438,243.25999450683594,246.3800048828125,32905564
247.0,252.1999969482422,246.6999969482422,248.07000732421875,11258957
250.0500030517578,251.5,248.0,250.63999938964844,15337906
248.0,249.6199951171875,242.50999450683594,243.30999755859375,11141370
240.55999755859375,241.2100067138672,224.1999969482422,226.00999450683594,38336194
208.0,220.8000030517578,205.0,219.83999633789062,27024128
223.0,227.24000549316406,219.17999267578125,226.66000366210938,11309092
222.0,224.05999755859375,220.25999450683594,221.94000244140625,16889575
228.3000030517578,231.39999389648438,225.25,230.3699951171875,13886447
234.0,234.0,230.10000610351562,232.69000244140625,12102239
232.69000244140625,242.0,231.72000122070312,241.22000122070312,18748952
241.0,244.61000061035156,239.25999450683594,243.49000549316406,12891813
244.00999450683594,250.5500030517578,241.75,249.77999877929688,11698653
248.97000122070312,250.60000610351562,247.25999450683594,247.77999877929688,9896443
248.74000549316406,252.75,244.9199981689453,252.1699981689453,16555874
250.0,251.3699951171875,248.0,249.3699951171875,6538518
249.0,250.67999267578125,244.39999389648438,246.3300018310547,15616265
246.0,251.9499969482422,244.3800048828125,250.60000610351562,7669983
251.24000549316406,252.10000610351562,245.10000610351562,245.67999267578125,8030552
245.5,247.44000244140625,242.22000122070312,244.4499969482422,9822483
241.0,246.27000427246094,239.0,242.74000549316406,10203190
240.0,241.14999389648438,234.5,239.1999969482422,20086323
241.1300048828125,242.99000549316406,236.0,237.0,11350559
232.3000030517578,240.08999633789062,232.07000732421875,238.6699981689453,16689539
237.66000366210938,239.33999633789062,231.39999389648438,233.22000122070312,15026122
229.10000610351562,235.3000030517578,228.4499969482422,234.9600067138672,11184507
239.0,244.60000610351562,238.11000061035156,244.02000427246094,11374237
244.14999389648438,245.2899932861328,240.2899932861328,241.16000366210938,9336026
241.16000366210938,246.89999389648438,241.16000366210938,246.00999450683594,8234859
244.9499969482422,248.9199981689453,242.3000030517578,247.61000061035156,16812750
247.05999755859375,249.38999938964844,246.1999969482422,247.27000427246094,8030229
248.0,249.4499969482422,244.91000366210938,246.5800018310547,8043270
246.7899932861328,252.6999969482422,246.7899932861328,249.25999450683594,13183059
251.5,251.9499969482422,247.75999450683594,248.67999267578125,7158307
248.67999267578125,250.47999572753906,239.61000061035156,241.6699981689453,18502235
242.5,244.67999267578125,240.14999389648438,244.24000549316406,8725218
245.3000030517578,247.1300048828125,244.80999755859375,245.94000244140625,7159571
246.85000610351562,246.85000610351562,242.9199981689453,244.5399932861328,9712093
244.63999938964844,245.33999633789062,241.3000030517578,242.6699981689453,7385958
243.60000610351562,244.60000610351562,241.35000610351562,243.0399932861328,12938112
243.0399932861328,245.19000244140625,238.88999938964844,239.39999389648438,10108840
239.0,240.08999633789062,237.66000366210938,238.30999755859375,6278145
240.5,241.0500030517578,236.60000610351562,237.27000427246094,9515918
238.0,238.5,235.5,238.0500030517578,6733580
238.0500030517578,239.6199951171875,236.22000122070312,237.77000427246094,8941808
237.7899932861328,240.47000122070312,237.50999450683594,240.05999755859375,5985346
241.77999877929688,244.1199951171875,240.5,242.8000030517578,7719525
244.25,245.0,242.58999633789062,244.67999267578125,7659657
244.5,250.39999389648438,243.5500030517578,247.32000732421875,20842417
251.5,255.1999969482422,246.75,247.8800048828125,35613271
255.5500030517578,255.9499969482422,249.1199951171875,251.50999450683594,39320377
253.99000549316406,257.5,252.19000244140625,256.7900085449219,41444122
256.94000244140625,257.0899963378906,251.5500030517578,252.30999755859375,18781097
254.02999877929688,255.88999938964844,249.77000427246094,250.36000061035156,12691905
250.5,253.0,248.1999969482422,251.55999755859375,10790997
252.25999450683594,253.25,249.35000610351562,251.88999938964844,15907673
253.00999450683594,255.49000549316406,250.3300018310547,251.3800048828125,16776881
247.5,248.0,243.49000549316406,243.9199981689453,22215004
244.0,245.3000030517578,241.5,241.91000366210938,13056178
242.0,245.3699951171875,241.5399932861328,244.72999572753906,15769123
245.00999450683594,246.22000122070312,242.0,242.8300018310547,21691960
244.0,245.6999969482422,243.0,244.2100067138672,8783448
245.3000030517578,245.3000030517578,241.3000030517578,243.3699951171875,8470489
242.89999389648438,243.75,240.1999969482422,241.07000732421875,10419419
242.0,246.1999969482422,241.8000030517578,244.0500030517578,13891239
245.1999969482422,245.4499969482422,242.50999450683594,245.24000549316406,7717259
245.5,245.5,240.8300018310547,241.52000427246094,9222263
242.41000366210938,243.6999969482422,240.64999389648438,243.24000549316406,7537067
243.35000610351562,244.58999633789062,242.27000427246094,243.35000610351562,9590680
243.50999450683594,244.69000244140625,242.3300018310547,243.08999633789062,8012201
243.0500030517578,243.08999633789062,240.8000030517578,241.75999450683594,5608382
242.89999389648438,244.88999938964844,241.13999938964844,244.22000122070312,7568906
244.47999572753906,245.3699951171875,242.6999969482422,243.6699981689453,7843083
244.0,244.14999389648438,242.3000030517578,242.85000610351562,5656962
243.0,244.55999755859375,242.82000732421875,243.8699951171875,7006298
244.74000549316406,247.35000610351562,243.4600067138672,246.30999755859375,10293817
246.0,246.3000030517578,244.42999267578125,245.0399932861328,5424455
245.0399932861328,246.8699951171875,244.07000732421875,246.41000366210938,5869862
246.0,247.1999969482422,244.25999450683594,245.5500030517578,7357753
245.55999755859375,246.1999969482422,243.75999450683594,244.8300018310547,4590999
244.0,244.8000030517578,239.25,240.2899932861328,7427827
240.2899932861328,241.55999755859375,237.8000030517578,240.02000427246094,6865890
240.02000427246094,242.50999450683594,239.82000732421875,241.44000244140625,6157824
242.5399932861328,243.7100067138672,240.10000610351562,241.80999755859375,8767763
240.1999969482422,242.80999755859375,239.66000366210938,241.0,10254214
240.10000610351562,240.7100067138672,234.0500030517578,236.7899932861328,12629251
236.5,238.38999938964844,234.0,234.8300018310547,16174972
235.5,236.0,233.0500030517578,234.47999572753906,9562689
234.5500030517578,235.3699951171875,232.91000366210938,233.77000427246094,7568954
233.14999389648438,234.1999969482422,231.30999755859375,233.92999267578125,5560413
233.89999389648438,235.1199951171875,232.67999267578125,233.44000244140625,5249568
233.44000244140625,235.0,231.5800018310547,233.7899932861328,4699743
233.8000030517578,236.36000061035156,233.61000061035156,235.52000427246094,7036778
237.74000549316406,239.9499969482422,236.3000030517578,238.6699981689453,8501906
238.50999450683594,238.6699981689453,234.42999267578125,236.94000244140625,7258450
237.25,238.58999633789062,235.5,238.16000366210938,8501972
237.5,238.5399932861328,236.67999267578125,237.94000244140625,5538059
237.0,239.08999633789062,237.0,237.92999267578125,7438061
238.0,240.99000549316406,237.22999572753906,238.2899932861328,8111371
238.0,238.6300048828125,235.88999938964844,236.2899932861328,5423818
236.3000030517578,237.49000549316406,235.64999389648438,236.75999450683594,8854258
236.66000366210938,237.3000030517578,233.8000030517578,234.19000244140625,14671897
